voter_id	voter_surname	voter_name
4253	Touška	František
4254	Toušová	Anna
4255	Touil	František
4256	Trangoš	Jozef
4257	Trávníèek	Emil
4258	Trávníèek	František
4259	Trávníèek	Tomáš
4260	Trefnı	Otto
4261	Trejbal	František
4262	Trejbal	Josef
4263	Trejbal	Václav
4264	Trencsíková	Rozália
4265	Tøeška	Vladislav
4266	Trhlík	Josef
4267	Tøíska	Jaroslav
4268	Trnka	Matìj
4269	Trnkócy	Branislav
4270	Trnková	Marie
4271	Trnobranskı	Jindøich
4272	Trochtová	Dana
4273	Trojan	Jaroslav
4274	Trojan	Jozef
4275	Trojanová	Hana
4276	Trojanová	Marie
4277	Trojanová	Marie
4278	Trombik	Pavel
4279	Trpíková	Vlasta
4280	Trško	Štefan
4281	Trubeckı	Antonín
4282	Tschakertová	ofie
4283	Tuènı	Alois
4284	Tuka	Vojtech
4285	Tula	Karel
4286	Tùma	Jan
4287	Tùma	Josef
4288	Tùma	Václav
4289	Tumlíøová	Marie
4290	Turèek	Teodor
4291	Tureèková	Jareèková
4292	Tureèková	Jiøina
4293	Turek	Adolf
4294	Turek	Vladimír
4295	Turková	Mária
4296	Turok-Heteš	Mária
4297	Turošík	Jozef
4298	Turošík	Juraj
4299	Turzo	Eugen
4300	Tusar	Vlastimil
4301	Tuimskı	Ivan
4302	Tvaroška	Rudolf
4303	Tvrdá	Zuzana
4304	Tvrzníková	Marie
4305	Tykal	Josef
4306	Tylínek	Alois
4307	Tyll	Alois
4308	Tymeš	František
4309	Udral	František
4310	Uher	Jindøich
4311	Uher	Josef
4312	Uher	Pavel
4313	Uhl	Johann
4314	Uhl	Petr
4315	Uhlíø	Antonín
4316	Uhlíø	František
4317	Uhlíøová	Helena
4318	Uhlíøová	Jarmila
4319	Ujlaky	Gejza
4320	Úlehla	Ivan
4321	Ullrichová	Eliška
4322	Ulrich	Josef
4323	Ungr	Jaroslav
4324	Ungrád	Bohuslav
4325	Urban	Bohumil
4326	Urban	František
4327	Urban	Igor
4328	Urban	Miroslav
4329	Urban	Pavol
4330	Urbánek	Bohumil
4331	Urbánek	J.
4332	Uøièáø	Jan
4333	Ursíny	Ján
4334	Ušiak	Ján
4335	Vacek	Eduard
4336	Vacík	Miloslav
4337	Vacíková	Vìra
4338	Vacková	Jaroslava
4339	Vacková	O¾ga
4340	Václavík	Antonín
4341	Václavík	Milán
4342	Václavík	Václav
4343	Václavù	Karel
4344	Vacula	Simeon
4345	Vaculík	Bohumil
4346	Vaculík	František
4347	Vaculík	Martin
4348	Vaculová	Vilma
4349	Vagašskı	Vojtech
4350	Vahala	Antonín
4351	Vach	Václav
4352	Vácha	František
4353	Vácha	Jan
4354	Vácha	Zdenìk
4355	Vachová	O¾ga
4356	Váchová	Zdìnka
4357	Vais	František
4358	Vajda	Štefan
4359	Vajnar	Vratislav
4360	Vála	Antonín
4361	Valachoviè	Martin
4362	Valášek	Jan
4363	Valášková	Marie
4364	Valášková	Svìtla
4365	Valehrach	Pavol
4366	Válek	Alois
4367	Válek	Bøetislav
4368	Válek	František
4369	Válek	Ján
4370	Válek	Miroslav
4371	Valenèík	Radim
4372	Vališ	František
4373	Válka	Petr
4374	Valko	Ernest
4376	Valo	Jozef
4377	Valo	Vasil
4378	Valouch	Miloslav
4379	Valoušek	František
4380	Valtr	Vlastislav
4381	Váòa	Bohumil
4382	Váòa	Vladimír
4383	Vaòák	Vladislav
4384	Vaòátko	Josef
4385	Vanèo	Ján
4386	Vanèo	Miloš
4387	Vandas	Pavel
4388	Vandrovec	Antonín
4389	Vanek	Jaroslav
4390	Vanìk	Jan
4391	Vanìk	Josef
4392	Vanìk	Karel
4393	Vanìk	Ludvík
4394	Vanoviè	Jan
4395	Vápeník	František
4396	Vápeník	Jindøich
4397	Várady	Michal
4398	Vaøeèka	Bøetislav
4399	Varga	¼udovít
4400	Varga	Olivér
4401	Vargová	Anna
4402	Varholík	Juraj
4403	Varmua	Vladimír
4404	Vašáryová	Emília
4405	Vašeèka	Felix
4406	Vašek	Èenìk
4407	Vašek	Otakar
4408	Vašíèková	Zdenka
4409	Vaškù	Oldøich
4410	Vaverka	Leopold
4411	Vaverka	Oldøich
4412	Vaverková	Hermína
4413	Vávra	Jaroslav
4414	Vávra	Václav
4415	Vávra	Zdenìk
4416	Vavøincová	Vìra
4417	Vavøínová	Miroslava
4418	Vávrová	Dobromila
4419	Vávrù	Jan
4420	Vdovjak	Štefan
4421	Vébr	Karel
4422	Veèeøa	Bohuslav
4423	Veèeøová	Vlasta
4424	Vecker	Miloslav
4425	Vedra	Vladimír
4426	Végh	Gejza
4427	Vejnarová	Hana
4428	Vejr	Jaroslav
4429	Vejraka	Vítìzslav
4430	Velich	Alois
4431	Ve¾ká	Veronika
4432	Veltruskı	Ladislav
4433	Vencl	Emanuel
4434	Venhauer	Jaroslav
4435	Verich	Jindøich
4436	Verner	Jaroslav
4437	Verosta	František
4438	Veselá	Jana
4439	Veselá	Jiøina
4440	Veselá	Rùena
4441	Veselka	Jan
4442	Veselı	Adolf
4443	Veselı	František
4444	Veselı	Jan
4445	Veselı	Josef
4446	Vetiška	Rudolf
4447	Vìtr	František
4448	Vetterová-Beèváøová	Anna
4449	Veverka	Ferdinand
4450	Veverka	Josef
4451	Veverka	Jozef
4452	Veverka	Václav
4453	Veverková	Helena
4454	Viboch	Pavel
4455	Vièánek	Josef
4456	Vicen	Vlastimil
4457	Vido	Alexander
4458	Viereckl	Franz
4459	Viková-Kunìtická	Boena
4460	Viktorín	Konštantín
4461	Világi	Oszkár
4462	Vild	Jan
4463	Vildová	Marie
4464	Vilím	Blaej
4465	Vilímec	Jiøí
4466	Vincze	Daniel
4467	Vinter	Radomír
4468	Víšek	František
4469	Víšek	Petr
4470	Viškovskı	Karel
4471	Višòovcová	Petronela
4472	Vitáèek	Jaroslav
4473	Vítek	Josef
4474	Vítek	Rudolf
4475	Vitézová	Erika
4476	Vitík	Bohuslav
4477	Vítovec	Josef
4478	Vítovec	Karel
4479	Vlach	Antonín
4480	Vlach	Otakar
4481	Vlasák	Antonín
4482	Vlasák	Josef
4483	Vlasáková	¼uba
4484	Vlasáková	Vlasta
4485	Vlanı	Karel
4486	Vlèek	Eduard
4487	Vlèek	Jaroslav
4488	Vlèek	Karel
4489	Vlèek	Stanislav
4490	Vlèek	Vladislav
4491	Vlèková	Eva
4492	Vlèková	Terezie
4493	Vlèková	Vlasta
4494	Vlk	Miloslav
4495	Vobecká	Marie
4496	Voboøilová	Helena
4497	Voborskı	Miroslav
4498	Vodáèek	Adolf
4499	Vodehnal	Jan
4500	Vodièka	Jan
4501	Vodièka	Zdenìk
4502	Vodsloò	František
4503	Vochoè	Otakar
4504	Vojanec	Emil
4505	Vojta	Miloš
4506	Vojtìch	Ludvík
4507	Vojteková	Magdaléna
4508	Vojtíšková	Helena
4509	Vojtová	Marie
4510	Vokál	Miroslav
4511	Vokrouhlickı	Zbynìk
4512	Vokrouhlickı	Zdenìk
4513	Vokrouhlíková	Marcela
4514	Volák	František
4515	Volavka	Antonín
4516	Volejník	František
4517	Volek	Imrich
4518	Voleník	Lubomír
4519	Voleník	Oldøich
4520	Voleská	Miroslava
4521	Vološin	Augustin
4522	Vomastek	Zdenìk
4523	Vomela	Václav
4524	Vondráèek	Josef
4525	Vondrák	Zdenìk
4526	Vondrouš	Vìroslav
4527	Vondruška	Josef
4528	Vondruška	Milan
4529	Vondrušková	Anna
4530	Vonka	Alois
4531	Vooková	Helena
4532	Voráè	Josef
4533	Vorel	Jan
4534	Voøíšek	Josef
4535	Vorlová	Milada
4536	Vošahlík	Alois
4537	Vošahlík	Jaromír
4538	Vosèek	Ján
4539	Voska	Václav
4540	Votruba	František
4541	Votruba	Jaroslav
4542	Votruba	Petr
4543	Votruba	Vilém
4544	Vrabec	Josef
4545	Vrabec	Marián
4546	Vrábel	Jozef
4547	Vrábel	Vendelín
4548	Vrábelová	Marcela
4549	Vraniaková	Mária
4550	Vranic	Ján
4551	Vraòuch	Juraj
4552	Vranı	Josef
4553	Vrba	Ladislav
4554	Vrbenskı	Bohuslav
4555	Vrbka	František
4556	Vrchovskı	Ladislav
4557	Vrtaník	Augustin
4558	Vıbošoková	Vlasta
4559	Vıbošoková	Zuzana
4560	Vybral	Vladimír
4561	Vyhlídal	Miroslav
4562	Vyhnálek	Oldøich
4563	Vymìtal	František
4564	Vyparina	Jan
4565	Vyskot	Miroslav
4566	Vyškovskı	Jaroslav
4567	Vyslouil	Rostislav
4568	Vyslouil	Zdenìk
4569	Wagner	Hans
4570	Wagner	Ludwig
4571	Wachtfeidl	Ondøej
4572	Wait	Ladislav
4573	Wajsar	Miroslav
4574	Wantula	Tadeusz
4575	Warmbrunn	Franz
4576	Weber	Josefine
4577	Weberová	Ludmila
4578	Weiland	Emil
4579	Weinlich	Stanislav
4580	Weiss	Gejza
4581	Weisser	Franz
4582	Wenzel	Leo
4583	Wenzl	František
4584	Weyr	František
4585	Wichterle	Otto
4586	Windirsch	Franz
4587	Winter	Lev
4588	Winterová	Vìra
4589	Witt	Zikmund
4590	Wittich	Paul
4591	Wokurek	Ludwig
4592	Wolf	Leon
4593	Wolf	Miroslav
4594	Wolková	Olga
4595	Wollner	Georg
4596	Wollschack	Theodor
4597	Wünsch	Otakar
4598	Wünsch	Rudolf
4599	Zabová	Gizela
4600	áèek	Ladislav
4601	Zadina	Josef
4602	Zadrailová	Jarmila
4603	Zagiba	Dezider
4604	Záhorskı	Jan
4605	Záhorskı	Jozef
4606	Záhorskı	Vladimír
4607	ahour	Miroslav
4608	Zahrádka	Pavel
4609	Zahrádková	Rùena
4610	Zahradník	Isidor
4611	Zahradník	Jindøich
4612	Zahradník	Jiøí
4613	Zahradník	René
4614	Zach	Josef
4615	Zach	Stanislav
4616	Zachara	Karel
4617	Zacharová	Vilma
4618	Zajebalová	Miroslava
4619	Zajíc	Josef
4620	Zajièek	Erwin
4621	Zajíèek	Stanislav
4622	ák	Antonín
4623	ák	Jaromír
4624	ák	Václav
4625	áková	Zdena
4626	ákoviè	Michal
4627	Zálešák	Alois
4628	Záleáková	Eliška
4629	alman	Zbynìk
4630	alobin	Jozef
4631	alud	Stanislav
4632	Zamazal	Stanislav
4633	Zámiška	¼ubomír
4634	Zamková	Albìta
4635	ampa	Jaroslav
4636	Zán	Ján
4637	Zán	Juraj
4638	anda	Josef
4639	Zapadlo	Miroslav
4640	Zapachová	Veronika
4641	Zapletal	Pavel
4642	Zapletalová	Boena
4643	Zápotockı	Antonín
4644	Záøeckı	Jaroslav
4645	Záøeckı	Josef
4646	Záruba	Milo
4647	Záruba-Pfeffermann	Josef
4648	Zásmuckı	Jindøich
4649	Zako	Peter
4650	Zatloukal	Bøetislav
4651	Zatloukalová-Coufalová	Ludmila
4652	Závacká	Marie
4653	Zavackı	Viktor
4654	Zavadil	Miroslav
4655	Zavadil	Vojtìch
4656	Závìta	Josef
4657	Závodská	Františka
4658	Závodská	Zdeòka
4659	Zavoral	Methodìj
4660	Zavøel	František
4661	Zavøel	Miroslav
4662	Zboøil	Václav
4663	Zderadièková	Blaena
4664	Zdvoøáková	Kateøina
4665	Zedník	Jindøich
4666	Zedník	Josef
4667	Zedník	Karel
4668	Zeithaml	Richard
4669	Zelenay	Roman
4670	Zelenka	Jan
4671	elezniková	Eva
4672	Zelman	Michal
4673	Zeman	Antonín
4674	Zeman	Ján
4675	Zeman	Karel
4676	Zeman	Petr
4677	Zeman	Vladimír
4678	Zemánek	Vojtìch
4679	Zemanová	Štefánia
4680	Zeminová	Františka
4681	Zenkl	Petr
4682	iak	Andrej
4683	Zibrín	Michal
4684	id	Václav
4685	idlická	Jana
4686	idlickı	František
4687	idovskı	Peter
4688	Zierhut	Wolfgang
4689	Zicha	Antonín
4690	Zika	Maxmilián
4691	Zíka	František
4692	Zíka	Karel
4693	Zíka	Miloslav
4694	íla	Alois
4695	ilinskı	Pavol
4696	ilka	Jindøich
4697	Zima	Josef
4698	Zíma	Rudolf
4699	Zimáková	Helena
4700	Zimová	Jana
4701	inèík	Adolf
4702	Zippelius	Friedrich
4703	Zischka	Rudolf
4704	Zlocha	Jozef
4705	Zmrhal	Antonín
4706	Zmrzlík	Josef
4707	Zoch	Samuel
4708	oldoš	Andrej
4709	Zorkócy	Fedor
4710	Zoufal	Jiøí
4711	Zoufalı	Libert
4712	Zozulák	Michal
4713	Zrak	Jozef
4714	Zselenák	Jozef
4715	Zubajová	Danka
4716	Zubík	Jan
4717	uffa	Milan
4718	Zukal	Rudolf
4719	Zupka	František
4720	Zuska	Zdenìk
4721	Zuzaòák	Josef
4722	Zvara	Vladimír
4723	Zvára	Josef
4724	Zverec	Jan
4725	Zvìøina	František
4726	Zvìøina	Vladimír
4727	Zvoníèek	František
4728	Zıka	Václav
4729	de Witte	Eugen
4730	Havel	Václav
4732	Fišer	Bohumil
4733	Kupka	Václav
4734	Petøíèek	Zdenìk
4736	Vlasáková	Milada
4737	Rusnok	Jiøí
4738	Vrána	Jaroslav
4739	Rybníèek	Pavel
4740	Moravèíková	Zuzana
4741	Støeleèek	František
4742	Zlatohlávková	Irma
4743	Hladík	Jan
4744	Kender	Jan
4745	Novák	František
4746	Andìl	Daniel
4747	Beranová	Vìra
4748	Horanskı	Miloš
4749	Klíma	Ivan
4750	Mahler	Zdenìk
4751	Paul	Jan
4752	Stránskı	Miloš
4753	Trefulka	Jan
4754	Støíteskı	Miloslav
4755	Krist	Jan
4756	Bernard	Jan
4757	Bregant	Michal
4758	Eisman	Josef
4759	Jíra	Jan
4760	Joukal	Jan
4761	Pittermannová	Marcela
4762	Pojar	Bøetislav
4763	Stankoviè	Andrej
4764	Suda	Kristián
4765	Svoboda	Jan
4766	Šalamoun	Jiøí
4767	Škrdlant	Tomáš
4768	Prokeš	Miroslav
4769	Bohdalová	Vlasta
4770	Dobrovolnı	Václav
4771	Matoušek	Milan
4772	Pártl	Jiøí
4773	Šmarda	Michal
4774	Vláèilová	Marta
4775	Vystrèil	Miloš
4776	Musílková	Jiøina
4777	Mikš	Lubomír
4778	Grospiè	Stanislav
4779	Turnovská	Monika
4780	Dvoøáková	Jana
4781	Reitoral	František
4782	Tresa	František
4783	Støíteskı	Jiøí
4784	Èernı	Václav
4785	Charvát	Petr
4786	Illek	Josef
4787	Kratochvíl	Jiøí
4788	Mach	Rostislav
4789	Moèkoø	Jiøí
4790	Svatoò	Vladimír
4791	Talíø	Václav
4792	áèek	Rudolf
4793	Jirák	Jan
4794	Kabzan	Pavel
4795	Podkonickı	Juraj
4796	Kuèík	Vladislav
4797	Zajíc	Jiøí
4798	Rejchrt	Miloš
4799	Mohylová	Martina
4800	Rasmussenová	Nelly Eleonore
4801	Vrabec	Václav
4802	Broulíková	Slavìna
4803	Zajíèek	Zdenìk
4804	Blaek	Milan
4805	Kotrlá	Iva
4806	Köpplová	Barbora
4807	Procházková	Lenka
4808	Seemann	Richard
4809	Scheufler	Pavel
4810	Susa	Zdenìk
4811	Pavlata	Michal
4812	Hakenová	Marie
4813	Hanuš	Bohuslav
4814	Josefík	Josef
4815	Musil	Josef
4816	Novotnı	Jiøí
4817	Štìpánek	Petr
4818	Tomek	Oldøich
4819	Hùlová	Zdeòka
4820	Milota	Stanislav
4821	Muchka	Martin
4822	Trojan	Milan
4823	Uhlíø	Jan
4824	Drábek	Jiøí
4825	Holeèek	Jan
4826	Krejèová	Jana
4827	Pohl	Josef
4829	Rùek	Alexander
4831	Zeman	Ladislav
4832	Bárta	František
4833	Hošková	Marie
4834	Kalivoda	Jiøí
4835	Skála	Petr
4836	Kadaòová	Eva
4837	Knìínek	Jan
4838	Wagner	Arnošt
4839	Augusta	Pavel
4840	Bøezina	Karel
4841	Ackerman	Josef
4842	Adam	Josef
4843	Babka	Juraj
4844	Baèínskı	Edmund
4845	Baïura	Dušan
4846	Balla	Josef
4847	Barbírek	František
4848	Barinka	Josef
4849	Barth	Josef
4850	Bartl	Karl
4851	Bas	Otakar
4852	Baxa	Bohumil
4853	Berkovec	Antonín
4854	Blaho	Jan
4855	Bobula	Eduard
4856	Bock	Karl
4857	Bodnár	Ivan
4858	Böhm	Rudolf
4859	Brass	Kurt
4860	Bro	Bedøich
4861	Cífka	Karel
4862	Csehy	Endre
4863	Curkánoviè	Ilarion
4864	Èarnogurskı	Ján
4865	Èinèala	Andrej
4866	Danko	Ján
4867	Dobrovolnı	Filip
4868	Douda	Jan
4869	Dráb	Alexandr
4870	Dresl	Karl
4871	Dresler	Josef
4872	Drtina	František
4873	Ducha	Jan
4874	Dundr	Vojtìch
4875	Ïúrèanskı	Juraj
4876	Dytrych	Tomáš
4877	Egry	Ferencz
4878	Eichhorn	Josef
4879	Endlicher	Karel
4880	Enhuber	Emil
4881	Bouèek	Václav
4882	Balá	Jozef
4883	Fahrner	Adam
4884	Farkas	Zoltán
4885	Ficza	Josef
4886	Findlík	Štefan
4887	Fijala	Milan
4888	Foit	Ferdinand
4889	Folber	Karel
4890	Földesi	Julius
4891	Franciscy	Lájos
4892	Frank	Ludwig
4893	Franke	Paul
4894	Friedrich	Albert
4895	Friedrich	Karl
4896	Fritsch	Heinrich
4897	Fritsch	Max
4898	Fritscher	Karl
4899	Garlik	Karl
4900	Gecko	Peter
4901	Göth	Josef
4902	Greger	Justin
4903	Grosschmid	Géza
4904	Gürtler	Štefan
4905	Hajníková	Rosálie
4906	Hampl	Vojtìch
4907	Hangos	István
4908	Hartl	Hans
4909	Havelka	Otakar
4910	Havlena	Jáchym
4911	Havlíèek	Jiøí
4912	Havlík	Rudolf
4913	Havlín	Josef
4914	Havránek	Jan
4915	Havránek	Pavel
4916	Havránek	Rudolf
4917	Hecker	August
4918	Heller	Karl
4919	Herlinger	Wilhelm
4920	Herz	Sándor
4921	Herzig	Emma Marie
4922	Hilgenreiner	Karl
4923	Hladik	Hermann
4924	Hlávka	František
4925	Hnátek	Antonín
4926	Hocke	Josef
4927	Holı	Josef
4928	Horák	Alois
4929	Horák	Jaroslav J.
4930	Hornı	Stanislav
4931	Houser	Václav
4932	Hrubı	Emanuel
4933	Hubka	Josef
4934	Hübner	Ignaz
4935	Hütter	Robert
4936	Chluneckı	Václav
4937	Ikert	Franz
4938	Jakubec	František
4939	Janèek	Ondrej
4940	Janík	Ján
4941	Jarolim	Anton
4942	Javornickı	Otakar
4943	Jesser	Franz
4944	Juriga	Ján
4945	Just	Anton
4946	Kada	Štefan
4947	Kahler	Josef
4948	Kalèok	Michal
4949	Kapras	Jan
4950	Karas	Josef
4951	Kavan	Eduard
4952	Keil	Sigmund
4953	Kello	Ján
4954	Keresztúry	Jozsef
4955	Kianièka	Bohuš
4956	Kiesewetter	Wilhelm
4957	Kindl	Bohuslav
4958	Kleèák	Josef Václav
4959	Klimko	Julo
4960	Knesch	Heinrich
4961	Köhler	Franz
4962	Komrs	Julius
4963	Koperniczky	Franz
4964	Korinek	Ludwig
4965	Korvas	Tomáš
4966	Kotrba	Jan
4967	Koubek	Leopold
4968	Koukal	Bohuslav
4969	Koukal	Josef
4970	Koutková	Emma
4971	Kovalik	Ján
4972	Králka	Michal
4973	Krczal	Gottfried
4974	Krèméry	Karol
4975	Krebich	Karl
4976	Kreppenhofer	Mathias
4977	Kriko	Milutin
4978	Krno	Vladimír
4979	Krommer	Otto
4980	Krupka	Ludìk
4981	Kuèera	Emanuel
4982	Langer	Robert
4983	Lao	Jurko
4984	Ledebur - Wicheln	Eugen
4985	Leibner	Václav
4986	Liehm	Hugo
4987	Lichtneckert	Anton
4988	Link	Franz
4989	Lippert	Andreas
4990	Lisı	Èenìk Josef
4991	Löhnert	Eduard
4992	Lorenc	Jan
4993	Lorenz	Wenzel
4994	Lotar	Indruch
4995	Löw	Dominik
4996	Luksch	Josef
4997	Macek	Rudolf
4998	Mackù	Bedøich
4999	Machovskı	Josef
5000	Maixner	Wilhelm
5001	Malík	František
5002	Marák	Stanislav
5003	Marušák	Karel
5004	Matušèák	Theodor
5005	Mayr	Gustav
5006	Mìchura	Alois
5007	Meissner	Robert
5008	Melíšek	Adolf
5009	Merta	František
5010	Mezö	István
5011	Michler	Karl
5012	Mikušová	Zuzana
5013	Miller	Jan
5014	Milota	Albert
5015	Mudroch	Pavel
5016	Mudroò	Ján
5017	Müller	František
5018	Müller	Wilhelm
5019	Dìdeèková	Jana
5020	Erben	Václav
5021	Hájek	Petr
5022	Mareš	Miroslav
5023	Mikš	František
5024	Naegle	August
5025	Nedvìd	František
5026	Nentvich	Jindøich
5027	Niessner	Wilhelm
5028	Novák	František
5029	Novák	František
5030	Oberleithner	Gustav
5031	Olejník	František
5032	Osvald	Richard
5033	Pajor	Miklós
5034	Pánek	František
5035	Pánek	Rudolf
5036	Patzak	Vinzenz
5037	Paulus	František
5038	Pavelka	Artur
5039	Pechanec	Jan
5040	Perthen - Nickel	Anna
5041	Petor	Juraj
5042	Petøík	Josef
5043	Pfrogner	Anton
5044	Pichl	Jiøí
5045	Pilz	Josef
5046	Pištìk	Jan
5047	Pivko	Cyril
5048	Plamínková	Františka F.
5049	Podoba	Ján
5050	Polach	Johann
5051	Poliak	František
5052	Popoviè	Vasil
5053	Pribilinec	Jozef
5054	Prinz	Jan
5055	Procházka	Adolf
5056	Procházka	Jan
5057	Procházka	Vincenc
5058	Prošek	Josef
5059	Prùša	Josef
5060	Pøíhoda	Zdenìk
5061	Pøikryl	Ondøej
5062	Raiman	Ferdinand
5063	Reichstädterová	Rùena
5064	Reil	Emil
5065	Reiter	Richard
5066	Rejmon	Pavel
5067	Rešèuk	Kiril
5068	Reyl	František
5069	Reyzl	Josef
5070	Richter	János
5071	Riskó	Béla
5072	Roháèek	Šimon
5073	Rohlena	Maxmilián
5074	Rovòan	Gašpar
5075	Rozkošnı	Jan
5076	Rušavı	Karel
5077	Sehnal	Václav
5078	Sehnalová	Rùena
5079	Seifert	Josef
5080	Schack	Barbara
5081	Schiller	Josef
5082	Schlossnikel	Hieronymus
5083	Schmidt	Karl Eugen
5084	Schmidt	Rudolf
5085	Scholz	Adolf
5086	Scholz	Franz
5087	Schösser	Karl
5088	Schrammel	Emil
5089	Schubert	Rudolf
5090	Schwamberger	Karl
5091	Sláma	Julius
5092	Sliwka	Karol
5093	Smetana	Antonín
5094	Smutná	Dana
5095	Sobota	Jan
5096	Sochor	Josef
5097	Spiegel	Ludwik
5098	Spies	Erdmann
5099	Stark	Franz Karl
5100	Stejskalová	Marie
5102	Stellwag	Karl
5103	Stohr	Robert
5104	Stolberg	Friedrich
5105	Stránskı	Petr
5106	Stril	Josef
5107	Svraka	Antonín
5108	Szilassy	Béla
5109	Šachl	Antonín
5110	Šelmec	Adolf
5111	Šimek	Eduard
5112	Šimek	Emil
5113	Šimonek	Josef
5114	Šolc	Antonín
5115	Špera	Alois
5116	Šastnı	Ferdinand
5117	Štelcl	Josef
5118	Šturc	Václav
5119	Švec	Václav
5120	Lachnit	Petr
5121	Teschner	Ernst
5122	Thoø	Josef
5123	Tischer	Friedrich
5124	Trèka	Emanuel
5125	Tschakert	Robert
5126	Tschapek	Johann
5127	Turek	Václav
5128	Turchányi	Imre
5129	Ušák	Alois
5130	Wagner	Rudolf
5131	Walló	Theodor
5132	Wellan	Matthias
5133	Weller	Friedrich
5134	Wenderlich	Josef
5135	Werner	Franz
5136	Wiechowski	Wilhelm
5137	Winter	Arnošt
5138	Vacek	Václav
5139	Vanìèek	Èenìk
5140	Varga	Imre (Emmerick)
5141	Vèelièka	Alois
5142	Vetter-Lilie	Moritz
5143	Vlk	Antonín
5144	Vokál	Václav
5145	Vyskoèil	Juraj
5146	Vydrová	Marie
5147	Vollay	Elemír
5148	Volko	Gabriel
5149	Záborec	Cyril
5150	Zimák	František
5151	Zuleger	Theodor
5152	ïárskı	Josef
5153	ika	Pavel
5154	iška	Pavel
5155	Bobák	Bohumír
5156	Schilberger	František
5157	Marboe-Hrabincová	Marcela
5158	Hendrych	Robert
5159	Krejèí	Václav
5160	Vojancová	Ludmila
5161	Chrobák	Jaroslav
5162	Klíma	Josef
5163	Pázler	Viktor
5164	Pochová	Karla
5165	Prudík	Josef
5166	Urbánek	Karel
5167	Vondráèek	Josef
5168	Kolomazníková	Marie
5169	Slavík	Aleš
5170	Krejèí	Josef
5171	Brychta	Radovan
5172	Koukalová	Olga
5173	Škoda	Vladimír
5174	Kovalèuk	Josef
5175	Hakl	Rostislav
5176	Otruba	Vítìzslav
5177	Klíma	Miloš
5178	Tvrdoò	Èenìk
5179	Mírnı	Miroslav
5180	Struska	Vladimír
5181	Spousta	Zdenìk
5182	Hynková	Helena
5183	Pecina	Martin
5184	Manhartová	Marcela
5185	Bedøich	Václav
5186	Støíteckı	Rudolf
5187	Krejèíø	Luboš
5188	Kraus	Jaroslav
5189	Jurásek	Vítìzslav
5190	Kuèerová	Jana
5191	Hájek	Marcel
5192	Branı	Miroslav
5193	Navarová	Svìtlana
5194	Goldstücker	Eduard
5195	Šik	Ota
5196	Novák	Josef
5197	Setinskı	Richard
5198	Šimsa	Jiøí
5199	Macková	Alena
5200	antovskı	Petr
5201	Kabát	Jindøich
5202	Levíèek	Jan
5203	Kalfus	Jan
5204	Poštulka	Vladimír
5205	Kinclová	Alena
5206	Weis	Petr
5207	Šabatová	Anna
5208	Bureš	Jaroslav
5209	Plaèek	Vladimír
5210	Foltán	Pavel
5211	ák	Daniel
5212	Novák	Daniel
5213	Fajmon	Hynek
5214	Kocianová	Jitka
5215	Adámek	Jiøí
5216	Vedral	Jan
5217	Tvrdík	Jaroslav
5218	Duspiva	Zdenìk
5219	Šilerová	Jana
5220	Miler	Ladislav
5221	Fanta	Bohumil
5222	Presl	Jiøí
5223	Forman	Zdenìk
5224	Karásek	Svatopluk
5225	Kohák	Erazim
5226	áèek	Pavel
5227	Fibingerová	Helena
5228	Weissová	Lucie
5229	Kníák	Milan
5230	Mrzena	Jan
5231	Horálek	Milan
5232	Kos	Karel
5233	Deverová	Lenka
5234	Fanc	Jiøí
5235	Gombár	Eduard
5236	Køí	Hubert
5237	Marek	Michal V.
5238	Sochor	Antonín
5239	Svoboda	Augustin
5241	Perger	Jaroslav
5242	Plánièka	Pavel
5243	Šuster	Jan
5244	Kukuczka	Ervín
5245	Ptáèková	Maria
5246	Zoubek	Bohuslav
5247	Mezuláník	Radek
5248	Profeldová	Zdeòka
5249	Vrba	Tomáš
5250	Vyskoèil	Stanislav
5251	Brandt	Zdenìk
5252	Ibl	Petr
5253	Kuèera	Miloslav
5254	Nováková	Eva
5255	Svoboda	Miroslav
5256	Bratskı	Petr
5257	Dub	Tomáš
5258	Mallotová	Helena
5259	Novotnı	Zbynìk
5260	Beneš	František
5261	Dolejš	Jiøí
5262	Øíha	Vladimír
5263	Èurdová	Anna
5264	Rouèek	Libor
5265	Øihák	Josef
5266	Tøešòák	Jiøí
5267	Fialová	Jiøina
5268	Vostrá	Miloslava
5269	Mládek	Jan
5270	Branı	Petr
5271	Èada	Vladimír
5272	Votava	Václav
5273	Pospíšil	Jiøí
5274	Levá	Ivana
5275	Urban	Ladislav
5276	Mikuta	Josef
5277	Patera	Miloš
5278	Suk	Lubomír
5279	Krákora	Jaroslav
5280	Bía	Josef
5281	Pátek	Miroslav
5282	Šenfeld	Josef
5283	Nìmec	Oldøich
5284	Vojtilová	Jitka
5285	Hasil	Tomáš
5286	Kott	Petr
5287	Pelc	František
5288	Šedivá	Iva
5289	Dlab	Vlastimil
5290	Marková	Soòa
5291	Hanuš	Jiøí
5292	Váòa	Miroslav
5293	Gruntová	Jitka
5294	Zgarba	Petr
5295	Bièík	Milan
5296	Rusová	Marie
5297	Hašek	Michal
5298	Kala	Miloslav
5299	Strnad	František
5300	Mencl	Václav
5301	Šeich	David
5302	Bayerová	Marta
5303	Bıèek	Ladislav
5304	Zralı	Antonín
